,speech,label
1061,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hit_ps.wav,ps
1062,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hole_ps.wav,ps
1063,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_home_ps.wav,ps
1064,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hurl_ps.wav,ps
1065,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hush_ps.wav,ps
1066,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jail_ps.wav,ps
1067,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jar_ps.wav,ps
1068,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_join_ps.wav,ps
1069,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_judge_ps.wav,ps
1070,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jug_ps.wav,ps
1071,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_juice_ps.wav,ps
1072,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keen_ps.wav,ps
1073,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keep_ps.wav,ps
1074,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keg_ps.wav,ps
1075,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kick_ps.wav,ps
1076,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kill_ps.wav,ps
1077,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_king_ps.wav,ps
1078,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kite_ps.wav,ps
1079,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_knock_ps.wav,ps
1080,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_late_ps.wav,ps
1081,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_laud_ps.wav,ps
1082,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lean_ps.wav,ps
1083,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_learn_ps.wav,ps
1084,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lease_ps.wav,ps
1085,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lid_ps.wav,ps
1086,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_life_ps.wav,ps
1087,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_limb_ps.wav,ps
1088,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_live_ps.wav,ps
1089,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_loaf_ps.wav,ps
1090,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_long_ps.wav,ps
1091,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lore_ps.wav,ps
1092,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lose_ps.wav,ps
1093,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lot_ps.wav,ps
1094,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_love_ps.wav,ps
1095,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_luck_ps.wav,ps
1096,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_make_ps.wav,ps
1097,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_match_ps.wav,ps
1098,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_merge_ps.wav,ps
1099,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mess_ps.wav,ps
1100,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_met_ps.wav,ps
1101,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mill_ps.wav,ps
1102,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mob_ps.wav,ps
1103,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mode_ps.wav,ps
1104,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mood_ps.wav,ps
1105,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_moon_ps.wav,ps
1106,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mop_ps.wav,ps
1107,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mouse_ps.wav,ps
1108,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_nag_ps.wav,ps
1109,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_name_ps.wav,ps
1110,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_near_ps.wav,ps
1111,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_neat_ps.wav,ps
1112,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_nice_ps.wav,ps
1113,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_note_ps.wav,ps
1114,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_numb_ps.wav,ps
1115,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pad_ps.wav,ps
1116,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_page_ps.wav,ps
1117,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pain_ps.wav,ps
1118,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pass_ps.wav,ps
1119,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pearl_ps.wav,ps
1120,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_peg_ps.wav,ps
1121,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_perch_ps.wav,ps
1122,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_phone_ps.wav,ps
1123,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pick_ps.wav,ps
1124,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pike_ps.wav,ps
1125,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pole_ps.wav,ps
1126,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pool_ps.wav,ps
1127,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_puff_ps.wav,ps
1128,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rag_ps.wav,ps
1129,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_raid_ps.wav,ps
1130,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rain_ps.wav,ps
1131,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_raise_ps.wav,ps
1132,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rat_ps.wav,ps
1133,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_reach_ps.wav,ps
1134,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_read_ps.wav,ps
1135,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_red_ps.wav,ps
1136,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ring_ps.wav,ps
1137,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ripe_ps.wav,ps
1138,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_road_ps.wav,ps
1139,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_room_ps.wav,ps
1140,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rose_ps.wav,ps
1141,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rot_ps.wav,ps
1142,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rough_ps.wav,ps
1143,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rush_ps.wav,ps
1144,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_said_ps.wav,ps
1145,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sail_ps.wav,ps
1146,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_search_ps.wav,ps
1147,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_seize_ps.wav,ps
1148,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sell_ps.wav,ps
1149,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shack_ps.wav,ps
1150,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shall_ps.wav,ps
1151,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shawl_ps.wav,ps
1152,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sheep_ps.wav,ps
1153,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shirt_ps.wav,ps
1154,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_should_ps.wav,ps
1155,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shout_ps.wav,ps
1156,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_size_ps.wav,ps
1157,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soap_ps.wav,ps
1158,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soup_ps.wav,ps
1159,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sour_ps.wav,ps
1160,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_south_ps.wav,ps
1161,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sub_ps.wav,ps
1162,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_such_ps.wav,ps
1163,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sure_ps.wav,ps
1164,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_take_ps.wav,ps
1165,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_talk_ps.wav,ps
1166,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tape_ps.wav,ps
1167,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_team_ps.wav,ps
1168,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tell_ps.wav,ps
1169,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thin_ps.wav,ps
1170,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_third_ps.wav,ps
1171,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thought_ps.wav,ps
1172,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thumb_ps.wav,ps
1173,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_time_ps.wav,ps
1174,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tip_ps.wav,ps
1175,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tire_ps.wav,ps
1176,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ton_ps.wav,ps
1177,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tool_ps.wav,ps
1178,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tough_ps.wav,ps
1179,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_turn_ps.wav,ps
1180,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_vine_ps.wav,ps
1181,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_voice_ps.wav,ps
1182,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_void_ps.wav,ps
1183,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_vote_ps.wav,ps
1184,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wag_ps.wav,ps
1185,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_walk_ps.wav,ps
1186,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wash_ps.wav,ps
1187,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_week_ps.wav,ps
1188,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wheat_ps.wav,ps
1189,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_when_ps.wav,ps
1190,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_which_ps.wav,ps
1191,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_whip_ps.wav,ps
1192,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_white_ps.wav,ps
1193,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wife_ps.wav,ps
1194,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wire_ps.wav,ps
1195,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_witch_ps.wav,ps
1196,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_yearn_ps.wav,ps
1197,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_yes_ps.wav,ps
1198,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_young_ps.wav,ps
1199,./dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_youth_ps.wav,ps
1200,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_back_sad.wav,sad
1201,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bar_sad.wav,sad
1202,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_base_sad.wav,sad
1203,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bath_sad.wav,sad
1204,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bean_sad.wav,sad
1205,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_beg_sad.wav,sad
1206,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bite_sad.wav,sad
1207,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_boat_sad.wav,sad
1208,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bone_sad.wav,sad
1209,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_book_sad.wav,sad
1210,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_bought_sad.wav,sad
1211,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_burn_sad.wav,sad
1212,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_cab_sad.wav,sad
1213,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_calm_sad.wav,sad
1214,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_came_sad.wav,sad
1215,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_cause_sad.wav,sad
1216,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_chain_sad.wav,sad
1217,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_chair_sad.wav,sad
1218,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_chalk_sad.wav,sad
1219,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_chat_sad.wav,sad
1220,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_check_sad.wav,sad
1221,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_cheek_sad.wav,sad
1222,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_chief_sad.wav,sad
1223,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_choice_sad.wav,sad
1224,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_cool_sad.wav,sad
1225,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_dab_sad.wav,sad
1226,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_date_sad.wav,sad
1227,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_dead_sad.wav,sad
1228,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_death_sad.wav,sad
1229,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_deep_sad.wav,sad
1230,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_dime_sad.wav,sad
1231,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_dip_sad.wav,sad
1232,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_ditch_sad.wav,sad
1233,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_dodge_sad.wav,sad
1234,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_dog_sad.wav,sad
1235,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_doll_sad.wav,sad
1236,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_door_sad.wav,sad
1237,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_fail_sad.wav,sad
1238,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_fall_sad.wav,sad
1239,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_far_sad.wav,sad
1240,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_fat_sad.wav,sad
1241,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_fit_sad.wav,sad
1242,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_five_sad.wav,sad
1243,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_food_sad.wav,sad
1244,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_gap_sad.wav,sad
1245,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_gas_sad.wav,sad
1246,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_gaze_sad.wav,sad
1247,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_germ_sad.wav,sad
1248,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_get_sad.wav,sad
1249,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_gin_sad.wav,sad
1250,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_goal_sad.wav,sad
1251,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_good_sad.wav,sad
1252,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_goose_sad.wav,sad
1253,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_gun_sad.wav,sad
1254,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_half_sad.wav,sad
1255,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_hall_sad.wav,sad
1256,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_hash_sad.wav,sad
1257,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_hate_sad.wav,sad
1258,./dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_have_sad.wav,sad
